,Residence State,Residence State Code,Month,Month Code,Underlying Cause of death,Underlying Cause of death Code,Deaths,UCD - ICD Sub-Chapter,UCD - ICD Sub-Chapter Code
24080,Virginia,51,"Feb., 2022",2022/02,Other forms of acute ischaemic heart disease,I24.8,53,0,0
24081,Virginia,51,"Feb., 2022",2022/02,"Acute ischaemic heart disease, unspecified",I24.9,11,0,0
24082,Virginia,51,"Feb., 2022",2022/02,"Atherosclerotic cardiovascular disease, so described",I25.0,79,0,0
24083,Virginia,51,"Feb., 2022",2022/02,Atherosclerotic heart disease,I25.1,310,0,0
24084,Virginia,51,"Feb., 2022",2022/02,Ischaemic cardiomyopathy,I25.5,20,0,0
24085,Virginia,51,"Feb., 2022",2022/02,"Chronic ischaemic heart disease, unspecified",I25.9,16,0,0
24086,Virginia,51,"Mar., 2022",2022/03,0,0,696,Ischaemic heart diseases,I20-I25
24087,Virginia,51,"Mar., 2022",2022/03,Acute subendocardial myocardial infarction,I21.4,23,0,0
24088,Virginia,51,"Mar., 2022",2022/03,"Acute myocardial infarction, unspecified",I21.9,171,0,0
24089,Virginia,51,"Mar., 2022",2022/03,Other forms of acute ischaemic heart disease,I24.8,65,0,0
24090,Virginia,51,"Mar., 2022",2022/03,"Acute ischaemic heart disease, unspecified",I24.9,15,0,0
24091,Virginia,51,"Mar., 2022",2022/03,"Atherosclerotic cardiovascular disease, so described",I25.0,102,0,0
24092,Virginia,51,"Mar., 2022",2022/03,Atherosclerotic heart disease,I25.1,292,0,0
24093,Virginia,51,"Mar., 2022",2022/03,Ischaemic cardiomyopathy,I25.5,13,0,0
24094,Virginia,51,"Mar., 2022",2022/03,"Chronic ischaemic heart disease, unspecified",I25.9,13,0,0
24095,Virginia,51,"Apr., 2022",2022/04,0,0,682,Ischaemic heart diseases,I20-I25
24096,Virginia,51,"Apr., 2022",2022/04,Acute subendocardial myocardial infarction,I21.4,19,0,0
24097,Virginia,51,"Apr., 2022",2022/04,"Acute myocardial infarction, unspecified",I21.9,184,0,0
24098,Virginia,51,"Apr., 2022",2022/04,Other forms of acute ischaemic heart disease,I24.8,58,0,0
24099,Virginia,51,"Apr., 2022",2022/04,"Acute ischaemic heart disease, unspecified",I24.9,10,0,0
24100,Virginia,51,"Apr., 2022",2022/04,"Atherosclerotic cardiovascular disease, so described",I25.0,100,0,0
24101,Virginia,51,"Apr., 2022",2022/04,Atherosclerotic heart disease,I25.1,274,0,0
24102,Virginia,51,"Apr., 2022",2022/04,Ischaemic cardiomyopathy,I25.5,18,0,0
24103,Virginia,51,"Apr., 2022",2022/04,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
24104,Virginia,51,"May, 2022",2022/05,0,0,686,Ischaemic heart diseases,I20-I25
24105,Virginia,51,"May, 2022",2022/05,Acute subendocardial myocardial infarction,I21.4,20,0,0
24106,Virginia,51,"May, 2022",2022/05,"Acute myocardial infarction, unspecified",I21.9,189,0,0
24107,Virginia,51,"May, 2022",2022/05,Other forms of acute ischaemic heart disease,I24.8,38,0,0
24108,Virginia,51,"May, 2022",2022/05,"Acute ischaemic heart disease, unspecified",I24.9,11,0,0
24109,Virginia,51,"May, 2022",2022/05,"Atherosclerotic cardiovascular disease, so described",I25.0,89,0,0
24110,Virginia,51,"May, 2022",2022/05,Atherosclerotic heart disease,I25.1,308,0,0
24111,Virginia,51,"May, 2022",2022/05,Ischaemic cardiomyopathy,I25.5,19,0,0
24112,Virginia,51,"Jun., 2022",2022/06,0,0,658,Ischaemic heart diseases,I20-I25
24113,Virginia,51,"Jun., 2022",2022/06,Acute subendocardial myocardial infarction,I21.4,20,0,0
24114,Virginia,51,"Jun., 2022",2022/06,"Acute myocardial infarction, unspecified",I21.9,176,0,0
24115,Virginia,51,"Jun., 2022",2022/06,Other forms of acute ischaemic heart disease,I24.8,49,0,0
24116,Virginia,51,"Jun., 2022",2022/06,"Acute ischaemic heart disease, unspecified",I24.9,20,0,0
24117,Virginia,51,"Jun., 2022",2022/06,"Atherosclerotic cardiovascular disease, so described",I25.0,90,0,0
24118,Virginia,51,"Jun., 2022",2022/06,Atherosclerotic heart disease,I25.1,275,0,0
24119,Virginia,51,"Jun., 2022",2022/06,Ischaemic cardiomyopathy,I25.5,15,0,0
24120,Virginia,51,"Jun., 2022",2022/06,"Chronic ischaemic heart disease, unspecified",I25.9,12,0,0
24121,Virginia,51,"Jul., 2022",2022/07,0,0,728,Ischaemic heart diseases,I20-I25
24122,Virginia,51,"Jul., 2022",2022/07,Acute subendocardial myocardial infarction,I21.4,14,0,0
24123,Virginia,51,"Jul., 2022",2022/07,"Acute myocardial infarction, unspecified",I21.9,208,0,0
24124,Virginia,51,"Jul., 2022",2022/07,Other forms of acute ischaemic heart disease,I24.8,58,0,0
24125,Virginia,51,"Jul., 2022",2022/07,"Acute ischaemic heart disease, unspecified",I24.9,12,0,0
24126,Virginia,51,"Jul., 2022",2022/07,"Atherosclerotic cardiovascular disease, so described",I25.0,96,0,0
24127,Virginia,51,"Jul., 2022",2022/07,Atherosclerotic heart disease,I25.1,298,0,0
24128,Virginia,51,"Jul., 2022",2022/07,Ischaemic cardiomyopathy,I25.5,23,0,0
24129,Virginia,51,"Jul., 2022",2022/07,"Chronic ischaemic heart disease, unspecified",I25.9,17,0,0
24130,Virginia,51,"Aug., 2022",2022/08,0,0,683,Ischaemic heart diseases,I20-I25
24131,Virginia,51,"Aug., 2022",2022/08,Acute subendocardial myocardial infarction,I21.4,18,0,0
24132,Virginia,51,"Aug., 2022",2022/08,"Acute myocardial infarction, unspecified",I21.9,168,0,0
24133,Virginia,51,"Aug., 2022",2022/08,Other forms of acute ischaemic heart disease,I24.8,44,0,0
24134,Virginia,51,"Aug., 2022",2022/08,"Acute ischaemic heart disease, unspecified",I24.9,11,0,0
24135,Virginia,51,"Aug., 2022",2022/08,"Atherosclerotic cardiovascular disease, so described",I25.0,106,0,0
24136,Virginia,51,"Aug., 2022",2022/08,Atherosclerotic heart disease,I25.1,296,0,0
24137,Virginia,51,"Aug., 2022",2022/08,Ischaemic cardiomyopathy,I25.5,25,0,0
24138,Virginia,51,"Aug., 2022",2022/08,"Chronic ischaemic heart disease, unspecified",I25.9,13,0,0
24139,Virginia,51,"Sep., 2022",2022/09,0,0,685,Ischaemic heart diseases,I20-I25
24140,Virginia,51,"Sep., 2022",2022/09,Acute subendocardial myocardial infarction,I21.4,23,0,0
24141,Virginia,51,"Sep., 2022",2022/09,"Acute myocardial infarction, unspecified",I21.9,196,0,0
24142,Virginia,51,"Sep., 2022",2022/09,Other forms of acute ischaemic heart disease,I24.8,49,0,0
24143,Virginia,51,"Sep., 2022",2022/09,"Acute ischaemic heart disease, unspecified",I24.9,12,0,0
24144,Virginia,51,"Sep., 2022",2022/09,"Atherosclerotic cardiovascular disease, so described",I25.0,101,0,0
24145,Virginia,51,"Sep., 2022",2022/09,Atherosclerotic heart disease,I25.1,264,0,0
24146,Virginia,51,"Sep., 2022",2022/09,Ischaemic cardiomyopathy,I25.5,25,0,0
24147,Virginia,51,"Sep., 2022",2022/09,"Chronic ischaemic heart disease, unspecified",I25.9,14,0,0
24148,Virginia,51,"Oct., 2022",2022/10,0,0,694,Ischaemic heart diseases,I20-I25
24149,Virginia,51,"Oct., 2022",2022/10,Acute subendocardial myocardial infarction,I21.4,20,0,0
24150,Virginia,51,"Oct., 2022",2022/10,"Acute myocardial infarction, unspecified",I21.9,197,0,0
24151,Virginia,51,"Oct., 2022",2022/10,Other forms of acute ischaemic heart disease,I24.8,50,0,0
24152,Virginia,51,"Oct., 2022",2022/10,"Atherosclerotic cardiovascular disease, so described",I25.0,84,0,0
24153,Virginia,51,"Oct., 2022",2022/10,Atherosclerotic heart disease,I25.1,306,0,0
24154,Virginia,51,"Oct., 2022",2022/10,Ischaemic cardiomyopathy,I25.5,20,0,0
24155,Virginia,51,"Nov., 2022",2022/11,0,0,716,Ischaemic heart diseases,I20-I25
24156,Virginia,51,"Nov., 2022",2022/11,Acute subendocardial myocardial infarction,I21.4,21,0,0
24157,Virginia,51,"Nov., 2022",2022/11,"Acute myocardial infarction, unspecified",I21.9,200,0,0
24158,Virginia,51,"Nov., 2022",2022/11,Other forms of acute ischaemic heart disease,I24.8,39,0,0
24159,Virginia,51,"Nov., 2022",2022/11,"Acute ischaemic heart disease, unspecified",I24.9,12,0,0
24160,Virginia,51,"Nov., 2022",2022/11,"Atherosclerotic cardiovascular disease, so described",I25.0,98,0,0
24161,Virginia,51,"Nov., 2022",2022/11,Atherosclerotic heart disease,I25.1,314,0,0
24162,Virginia,51,"Nov., 2022",2022/11,Ischaemic cardiomyopathy,I25.5,19,0,0
24163,Virginia,51,"Nov., 2022",2022/11,"Chronic ischaemic heart disease, unspecified",I25.9,13,0,0
24164,Virginia,51,"Dec., 2022",2022/12,0,0,810,Ischaemic heart diseases,I20-I25
24165,Virginia,51,"Dec., 2022",2022/12,Acute subendocardial myocardial infarction,I21.4,24,0,0
24166,Virginia,51,"Dec., 2022",2022/12,"Acute myocardial infarction, unspecified",I21.9,189,0,0
24167,Virginia,51,"Dec., 2022",2022/12,Other forms of acute ischaemic heart disease,I24.8,76,0,0
24168,Virginia,51,"Dec., 2022",2022/12,"Acute ischaemic heart disease, unspecified",I24.9,14,0,0
24169,Virginia,51,"Dec., 2022",2022/12,"Atherosclerotic cardiovascular disease, so described",I25.0,106,0,0
24170,Virginia,51,"Dec., 2022",2022/12,Atherosclerotic heart disease,I25.1,350,0,0
24171,Virginia,51,"Dec., 2022",2022/12,Ischaemic cardiomyopathy,I25.5,34,0,0
24172,Virginia,51,"Dec., 2022",2022/12,"Chronic ischaemic heart disease, unspecified",I25.9,17,0,0
24173,Virginia,51,"Jan., 2023",2023/01,0,0,758,Ischaemic heart diseases,I20-I25
24174,Virginia,51,"Jan., 2023",2023/01,Acute subendocardial myocardial infarction,I21.4,23,0,0
24175,Virginia,51,"Jan., 2023",2023/01,"Acute myocardial infarction, unspecified",I21.9,203,0,0
24176,Virginia,51,"Jan., 2023",2023/01,Other forms of acute ischaemic heart disease,I24.8,56,0,0
24177,Virginia,51,"Jan., 2023",2023/01,"Atherosclerotic cardiovascular disease, so described",I25.0,92,0,0
24178,Virginia,51,"Jan., 2023",2023/01,Atherosclerotic heart disease,I25.1,342,0,0
24179,Virginia,51,"Jan., 2023",2023/01,Ischaemic cardiomyopathy,I25.5,15,0,0
24180,Virginia,51,"Jan., 2023",2023/01,"Chronic ischaemic heart disease, unspecified",I25.9,18,0,0
24181,Virginia,51,"Feb., 2023",2023/02,0,0,649,Ischaemic heart diseases,I20-I25
24182,Virginia,51,"Feb., 2023",2023/02,Acute subendocardial myocardial infarction,I21.4,24,0,0
24183,Virginia,51,"Feb., 2023",2023/02,"Acute myocardial infarction, unspecified",I21.9,159,0,0
24184,Virginia,51,"Feb., 2023",2023/02,Other forms of acute ischaemic heart disease,I24.8,38,0,0
24185,Virginia,51,"Feb., 2023",2023/02,"Atherosclerotic cardiovascular disease, so described",I25.0,97,0,0
24186,Virginia,51,"Feb., 2023",2023/02,Atherosclerotic heart disease,I25.1,295,0,0
24187,Virginia,51,"Feb., 2023",2023/02,Ischaemic cardiomyopathy,I25.5,19,0,0
24188,Virginia,51,"Mar., 2023",2023/03,0,0,686,Ischaemic heart diseases,I20-I25
24189,Virginia,51,"Mar., 2023",2023/03,Acute subendocardial myocardial infarction,I21.4,22,0,0
24190,Virginia,51,"Mar., 2023",2023/03,"Acute myocardial infarction, unspecified",I21.9,176,0,0
24191,Virginia,51,"Mar., 2023",2023/03,Other forms of acute ischaemic heart disease,I24.8,56,0,0
24192,Virginia,51,"Mar., 2023",2023/03,"Atherosclerotic cardiovascular disease, so described",I25.0,97,0,0
24193,Virginia,51,"Mar., 2023",2023/03,Atherosclerotic heart disease,I25.1,295,0,0
24194,Virginia,51,"Mar., 2023",2023/03,Ischaemic cardiomyopathy,I25.5,12,0,0
24195,Virginia,51,"Mar., 2023",2023/03,"Chronic ischaemic heart disease, unspecified",I25.9,14,0,0
24196,Virginia,51,"Apr., 2023",2023/04,0,0,678,Ischaemic heart diseases,I20-I25
24197,Virginia,51,"Apr., 2023",2023/04,Acute subendocardial myocardial infarction,I21.4,15,0,0
24198,Virginia,51,"Apr., 2023",2023/04,"Acute myocardial infarction, unspecified",I21.9,167,0,0
24199,Virginia,51,"Apr., 2023",2023/04,Other forms of acute ischaemic heart disease,I24.8,43,0,0
24200,Virginia,51,"Apr., 2023",2023/04,"Acute ischaemic heart disease, unspecified",I24.9,11,0,0
24201,Virginia,51,"Apr., 2023",2023/04,"Atherosclerotic cardiovascular disease, so described",I25.0,89,0,0
24202,Virginia,51,"Apr., 2023",2023/04,Atherosclerotic heart disease,I25.1,318,0,0
24203,Virginia,51,"Apr., 2023",2023/04,Ischaemic cardiomyopathy,I25.5,25,0,0
24204,Virginia,51,"May, 2023",2023/05,0,0,679,Ischaemic heart diseases,I20-I25
24205,Virginia,51,"May, 2023",2023/05,Acute subendocardial myocardial infarction,I21.4,20,0,0
24206,Virginia,51,"May, 2023",2023/05,"Acute myocardial infarction, unspecified",I21.9,157,0,0
24207,Virginia,51,"May, 2023",2023/05,Other forms of acute ischaemic heart disease,I24.8,47,0,0
24208,Virginia,51,"May, 2023",2023/05,"Acute ischaemic heart disease, unspecified",I24.9,13,0,0
24209,Virginia,51,"May, 2023",2023/05,"Atherosclerotic cardiovascular disease, so described",I25.0,95,0,0
24210,Virginia,51,"May, 2023",2023/05,Atherosclerotic heart disease,I25.1,306,0,0
24211,Virginia,51,"May, 2023",2023/05,Ischaemic cardiomyopathy,I25.5,24,0,0
24212,Virginia,51,"May, 2023",2023/05,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
24213,Virginia,51,"Jun., 2023",2023/06,0,0,649,Ischaemic heart diseases,I20-I25
24214,Virginia,51,"Jun., 2023",2023/06,Acute subendocardial myocardial infarction,I21.4,28,0,0
24215,Virginia,51,"Jun., 2023",2023/06,"Acute myocardial infarction, unspecified",I21.9,164,0,0
24216,Virginia,51,"Jun., 2023",2023/06,Other forms of acute ischaemic heart disease,I24.8,39,0,0
24217,Virginia,51,"Jun., 2023",2023/06,"Acute ischaemic heart disease, unspecified",I24.9,10,0,0
24218,Virginia,51,"Jun., 2023",2023/06,"Atherosclerotic cardiovascular disease, so described",I25.0,98,0,0
24219,Virginia,51,"Jun., 2023",2023/06,Atherosclerotic heart disease,I25.1,275,0,0
24220,Virginia,51,"Jun., 2023",2023/06,Ischaemic cardiomyopathy,I25.5,18,0,0
24221,Virginia,51,"Jun., 2023",2023/06,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
24222,Virginia,51,"Jul., 2023",2023/07,0,0,615,Ischaemic heart diseases,I20-I25
24223,Virginia,51,"Jul., 2023",2023/07,Acute subendocardial myocardial infarction,I21.4,20,0,0
24224,Virginia,51,"Jul., 2023",2023/07,"Acute myocardial infarction, unspecified",I21.9,144,0,0
24225,Virginia,51,"Jul., 2023",2023/07,Other forms of acute ischaemic heart disease,I24.8,43,0,0
24226,Virginia,51,"Jul., 2023",2023/07,"Acute ischaemic heart disease, unspecified",I24.9,15,0,0
24227,Virginia,51,"Jul., 2023",2023/07,"Atherosclerotic cardiovascular disease, so described",I25.0,79,0,0
24228,Virginia,51,"Jul., 2023",2023/07,Atherosclerotic heart disease,I25.1,275,0,0
24229,Virginia,51,"Jul., 2023",2023/07,Ischaemic cardiomyopathy,I25.5,24,0,0
24230,Virginia,51,"Jul., 2023",2023/07,"Chronic ischaemic heart disease, unspecified",I25.9,13,0,0
24231,Virginia,51,"Aug., 2023",2023/08,0,0,649,Ischaemic heart diseases,I20-I25
24232,Virginia,51,"Aug., 2023",2023/08,Acute subendocardial myocardial infarction,I21.4,24,0,0
24233,Virginia,51,"Aug., 2023",2023/08,"Acute myocardial infarction, unspecified",I21.9,160,0,0
24234,Virginia,51,"Aug., 2023",2023/08,Other forms of acute ischaemic heart disease,I24.8,51,0,0
24235,Virginia,51,"Aug., 2023",2023/08,"Acute ischaemic heart disease, unspecified",I24.9,11,0,0
24236,Virginia,51,"Aug., 2023",2023/08,"Atherosclerotic cardiovascular disease, so described",I25.0,85,0,0
24237,Virginia,51,"Aug., 2023",2023/08,Atherosclerotic heart disease,I25.1,287,0,0
24238,Virginia,51,"Aug., 2023",2023/08,Ischaemic cardiomyopathy,I25.5,23,0,0
24239,Virginia,51,"Sep., 2023",2023/09,0,0,617,Ischaemic heart diseases,I20-I25
24240,Virginia,51,"Sep., 2023",2023/09,Acute subendocardial myocardial infarction,I21.4,21,0,0
24241,Virginia,51,"Sep., 2023",2023/09,"Acute myocardial infarction, unspecified",I21.9,139,0,0
24242,Virginia,51,"Sep., 2023",2023/09,Other forms of acute ischaemic heart disease,I24.8,43,0,0
24243,Virginia,51,"Sep., 2023",2023/09,"Acute ischaemic heart disease, unspecified",I24.9,14,0,0
24244,Virginia,51,"Sep., 2023",2023/09,"Atherosclerotic cardiovascular disease, so described",I25.0,97,0,0
24245,Virginia,51,"Sep., 2023",2023/09,Atherosclerotic heart disease,I25.1,276,0,0
24246,Virginia,51,"Sep., 2023",2023/09,Ischaemic cardiomyopathy,I25.5,15,0,0
24247,Virginia,51,"Oct., 2023",2023/10,0,0,636,Ischaemic heart diseases,I20-I25
24248,Virginia,51,"Oct., 2023",2023/10,Acute subendocardial myocardial infarction,I21.4,22,0,0
24249,Virginia,51,"Oct., 2023",2023/10,"Acute myocardial infarction, unspecified",I21.9,157,0,0
24250,Virginia,51,"Oct., 2023",2023/10,Other forms of acute ischaemic heart disease,I24.8,57,0,0
24251,Virginia,51,"Oct., 2023",2023/10,"Acute ischaemic heart disease, unspecified",I24.9,12,0,0
24252,Virginia,51,"Oct., 2023",2023/10,"Atherosclerotic cardiovascular disease, so described",I25.0,85,0,0
24253,Virginia,51,"Oct., 2023",2023/10,Atherosclerotic heart disease,I25.1,276,0,0
24254,Virginia,51,"Oct., 2023",2023/10,Ischaemic cardiomyopathy,I25.5,16,0,0
24255,Virginia,51,"Nov., 2023",2023/11,0,0,683,Ischaemic heart diseases,I20-I25
24256,Virginia,51,"Nov., 2023",2023/11,Acute subendocardial myocardial infarction,I21.4,16,0,0
24257,Virginia,51,"Nov., 2023",2023/11,"Acute myocardial infarction, unspecified",I21.9,169,0,0
24258,Virginia,51,"Nov., 2023",2023/11,Other forms of acute ischaemic heart disease,I24.8,60,0,0
24259,Virginia,51,"Nov., 2023",2023/11,"Atherosclerotic cardiovascular disease, so described",I25.0,103,0,0
24260,Virginia,51,"Nov., 2023",2023/11,Atherosclerotic heart disease,I25.1,285,0,0
24261,Virginia,51,"Nov., 2023",2023/11,Ischaemic cardiomyopathy,I25.5,29,0,0
24262,Virginia,51,"Nov., 2023",2023/11,"Chronic ischaemic heart disease, unspecified",I25.9,10,0,0
24263,Virginia,51,"Dec., 2023",2023/12,0,0,759,Ischaemic heart diseases,I20-I25
24264,Virginia,51,"Dec., 2023",2023/12,Acute subendocardial myocardial infarction,I21.4,20,0,0
24265,Virginia,51,"Dec., 2023",2023/12,"Acute myocardial infarction, unspecified",I21.9,209,0,0
24266,Virginia,51,"Dec., 2023",2023/12,Other forms of acute ischaemic heart disease,I24.8,47,0,0
24267,Virginia,51,"Dec., 2023",2023/12,"Acute ischaemic heart disease, unspecified",I24.9,16,0,0
24268,Virginia,51,"Dec., 2023",2023/12,"Atherosclerotic cardiovascular disease, so described",I25.0,115,0,0
24269,Virginia,51,"Dec., 2023",2023/12,Atherosclerotic heart disease,I25.1,322,0,0
24270,Virginia,51,"Dec., 2023",2023/12,Ischaemic cardiomyopathy,I25.5,17,0,0
24271,Virginia,51,"Dec., 2023",2023/12,"Chronic ischaemic heart disease, unspecified",I25.9,12,0,0
24272,Virginia,51,"Jan., 2024 (provisional)",2024/01,0,0,790,Ischaemic heart diseases,I20-I25
24273,Virginia,51,"Jan., 2024 (provisional)",2024/01,Acute subendocardial myocardial infarction,I21.4,26,0,0
24274,Virginia,51,"Jan., 2024 (provisional)",2024/01,"Acute myocardial infarction, unspecified",I21.9,217,0,0
24275,Virginia,51,"Jan., 2024 (provisional)",2024/01,Other forms of acute ischaemic heart disease,I24.8,45,0,0
24276,Virginia,51,"Jan., 2024 (provisional)",2024/01,"Acute ischaemic heart disease, unspecified",I24.9,17,0,0
24277,Virginia,51,"Jan., 2024 (provisional)",2024/01,"Atherosclerotic cardiovascular disease, so described",I25.0,113,0,0
24278,Virginia,51,"Jan., 2024 (provisional)",2024/01,Atherosclerotic heart disease,I25.1,334,0,0
24279,Virginia,51,"Jan., 2024 (provisional)",2024/01,Ischaemic cardiomyopathy,I25.5,22,0,0
24280,Virginia,51,"Jan., 2024 (provisional)",2024/01,"Chronic ischaemic heart disease, unspecified",I25.9,13,0,0
24281,Virginia,51,"Feb., 2024 (provisional)",2024/02,0,0,668,Ischaemic heart diseases,I20-I25
24282,Virginia,51,"Feb., 2024 (provisional)",2024/02,Acute subendocardial myocardial infarction,I21.4,29,0,0
24283,Virginia,51,"Feb., 2024 (provisional)",2024/02,"Acute myocardial infarction, unspecified",I21.9,158,0,0
24284,Virginia,51,"Feb., 2024 (provisional)",2024/02,Other forms of acute ischaemic heart disease,I24.8,43,0,0
24285,Virginia,51,"Feb., 2024 (provisional)",2024/02,"Acute ischaemic heart disease, unspecified",I24.9,13,0,0
24286,Virginia,51,"Feb., 2024 (provisional)",2024/02,"Atherosclerotic cardiovascular disease, so described",I25.0,73,0,0
24287,Virginia,51,"Feb., 2024 (provisional)",2024/02,Atherosclerotic heart disease,I25.1,322,0,0
24288,Virginia,51,"Feb., 2024 (provisional)",2024/02,Ischaemic cardiomyopathy,I25.5,19,0,0
24289,Virginia,51,"Feb., 2024 (provisional)",2024/02,"Chronic ischaemic heart disease, unspecified",I25.9,10,0,0
24290,Virginia,51,"Mar., 2024 (provisional)",2024/03,0,0,680,Ischaemic heart diseases,I20-I25
24291,Virginia,51,"Mar., 2024 (provisional)",2024/03,Acute subendocardial myocardial infarction,I21.4,27,0,0
24292,Virginia,51,"Mar., 2024 (provisional)",2024/03,"Acute myocardial infarction, unspecified",I21.9,166,0,0
24293,Virginia,51,"Mar., 2024 (provisional)",2024/03,Other forms of acute ischaemic heart disease,I24.8,37,0,0
24294,Virginia,51,"Mar., 2024 (provisional)",2024/03,"Acute ischaemic heart disease, unspecified",I24.9,16,0,0
24295,Virginia,51,"Mar., 2024 (provisional)",2024/03,"Atherosclerotic cardiovascular disease, so described",I25.0,95,0,0
24296,Virginia,51,"Mar., 2024 (provisional)",2024/03,Atherosclerotic heart disease,I25.1,300,0,0
24297,Virginia,51,"Mar., 2024 (provisional)",2024/03,Ischaemic cardiomyopathy,I25.5,29,0,0
24298,Virginia,51,"Mar., 2024 (provisional)",2024/03,"Chronic ischaemic heart disease, unspecified",I25.9,10,0,0
24299,Virginia,51,"Apr., 2024 (provisional)",2024/04,0,0,673,Ischaemic heart diseases,I20-I25
24300,Virginia,51,"Apr., 2024 (provisional)",2024/04,Acute subendocardial myocardial infarction,I21.4,17,0,0
24301,Virginia,51,"Apr., 2024 (provisional)",2024/04,"Acute myocardial infarction, unspecified",I21.9,169,0,0
24302,Virginia,51,"Apr., 2024 (provisional)",2024/04,Other forms of acute ischaemic heart disease,I24.8,47,0,0
24303,Virginia,51,"Apr., 2024 (provisional)",2024/04,"Atherosclerotic cardiovascular disease, so described",I25.0,92,0,0
24304,Virginia,51,"Apr., 2024 (provisional)",2024/04,Atherosclerotic heart disease,I25.1,310,0,0
24305,Virginia,51,"Apr., 2024 (provisional)",2024/04,Ischaemic cardiomyopathy,I25.5,15,0,0
24306,Virginia,51,"Apr., 2024 (provisional)",2024/04,"Chronic ischaemic heart disease, unspecified",I25.9,12,0,0
24307,Virginia,51,"May, 2024 (provisional)",2024/05,0,0,607,Ischaemic heart diseases,I20-I25
24308,Virginia,51,"May, 2024 (provisional)",2024/05,Acute subendocardial myocardial infarction,I21.4,26,0,0
24309,Virginia,51,"May, 2024 (provisional)",2024/05,"Acute myocardial infarction, unspecified",I21.9,157,0,0
24310,Virginia,51,"May, 2024 (provisional)",2024/05,Other forms of acute ischaemic heart disease,I24.8,35,0,0
24311,Virginia,51,"May, 2024 (provisional)",2024/05,"Acute ischaemic heart disease, unspecified",I24.9,11,0,0
24312,Virginia,51,"May, 2024 (provisional)",2024/05,"Atherosclerotic cardiovascular disease, so described",I25.0,83,0,0
24313,Virginia,51,"May, 2024 (provisional)",2024/05,Atherosclerotic heart disease,I25.1,273,0,0
24314,Virginia,51,"May, 2024 (provisional)",2024/05,Ischaemic cardiomyopathy,I25.5,12,0,0
24315,Virginia,51,"Jun., 2024 (provisional)",2024/06,0,0,618,Ischaemic heart diseases,I20-I25
24316,Virginia,51,"Jun., 2024 (provisional)",2024/06,Acute subendocardial myocardial infarction,I21.4,20,0,0
24317,Virginia,51,"Jun., 2024 (provisional)",2024/06,"Acute myocardial infarction, unspecified",I21.9,157,0,0
24318,Virginia,51,"Jun., 2024 (provisional)",2024/06,Other forms of acute ischaemic heart disease,I24.8,50,0,0
24319,Virginia,51,"Jun., 2024 (provisional)",2024/06,"Acute ischaemic heart disease, unspecified",I24.9,12,0,0
24320,Virginia,51,"Jun., 2024 (provisional)",2024/06,"Atherosclerotic cardiovascular disease, so described",I25.0,82,0,0
24321,Virginia,51,"Jun., 2024 (provisional)",2024/06,Atherosclerotic heart disease,I25.1,267,0,0
24322,Virginia,51,"Jun., 2024 (provisional)",2024/06,Ischaemic cardiomyopathy,I25.5,21,0,0
24323,Virginia,51,"Jul., 2024 (provisional)",2024/07,0,0,643,Ischaemic heart diseases,I20-I25
24324,Virginia,51,"Jul., 2024 (provisional)",2024/07,Acute subendocardial myocardial infarction,I21.4,20,0,0
24325,Virginia,51,"Jul., 2024 (provisional)",2024/07,"Acute myocardial infarction, unspecified",I21.9,165,0,0
24326,Virginia,51,"Jul., 2024 (provisional)",2024/07,Other forms of acute ischaemic heart disease,I24.8,34,0,0
24327,Virginia,51,"Jul., 2024 (provisional)",2024/07,"Acute ischaemic heart disease, unspecified",I24.9,16,0,0
24328,Virginia,51,"Jul., 2024 (provisional)",2024/07,"Atherosclerotic cardiovascular disease, so described",I25.0,93,0,0
24329,Virginia,51,"Jul., 2024 (provisional)",2024/07,Atherosclerotic heart disease,I25.1,283,0,0
24330,Virginia,51,"Jul., 2024 (provisional)",2024/07,Ischaemic cardiomyopathy,I25.5,21,0,0
24331,Virginia,51,"Aug., 2024 (provisional)",2024/08,0,0,627,Ischaemic heart diseases,I20-I25
24332,Virginia,51,"Aug., 2024 (provisional)",2024/08,Acute subendocardial myocardial infarction,I21.4,25,0,0
24333,Virginia,51,"Aug., 2024 (provisional)",2024/08,"Acute myocardial infarction, unspecified",I21.9,148,0,0
24334,Virginia,51,"Aug., 2024 (provisional)",2024/08,Other forms of acute ischaemic heart disease,I24.8,39,0,0
24335,Virginia,51,"Aug., 2024 (provisional)",2024/08,"Atherosclerotic cardiovascular disease, so described",I25.0,101,0,0
24336,Virginia,51,"Aug., 2024 (provisional)",2024/08,Atherosclerotic heart disease,I25.1,283,0,0
24337,Virginia,51,"Aug., 2024 (provisional)",2024/08,Ischaemic cardiomyopathy,I25.5,18,0,0
24338,Virginia,51,"Sep., 2024 (provisional)",2024/09,0,0,593,Ischaemic heart diseases,I20-I25
24339,Virginia,51,"Sep., 2024 (provisional)",2024/09,Acute subendocardial myocardial infarction,I21.4,21,0,0
24340,Virginia,51,"Sep., 2024 (provisional)",2024/09,"Acute myocardial infarction, unspecified",I21.9,156,0,0
24341,Virginia,51,"Sep., 2024 (provisional)",2024/09,Other forms of acute ischaemic heart disease,I24.8,41,0,0
