YEAR,MONTH,STATE,FLIGHTS_TOTAL
2021,6,Oregon,18462.0
2021,6,Pennsylvania,36012.0
2021,6,Puerto Rico,11475.0
2021,6,Quebec,1136.0
2021,6,Rhode Island,4087.0
2021,6,South Carolina,15133.0
2021,6,South Dakota,3876.0
2021,6,Tennessee,34875.0
2021,6,Texas,132485.0
2021,6,U.S. Pacific Trust Territories and Possessions,4339.0
2021,6,U.S. Virgin Islands,5163.0
2021,6,Utah,24374.0
2021,6,Vermont,1544.0
2021,6,Virginia,36486.0
2021,6,Washington,45495.0
2021,6,West Virginia,2474.0
2021,6,Wisconsin,10644.0
2021,6,Wyoming,3408.0
2021,7,Alabama,6843.0
2021,7,Alaska,76903.0
2021,7,Alberta,558.0
2021,7,Arizona,37655.0
2021,7,Arkansas,5366.0
2021,7,British Columbia,1035.0
2021,7,California,132823.0
2021,7,Colorado,62044.0
2021,7,Connecticut,4986.0
2021,7,Delaware,35.0
2021,7,Florida,112749.0
2021,7,Georgia,65100.0
2021,7,Hawaii,33549.0
2021,7,Idaho,8068.0
2021,7,Illinois,82807.0
2021,7,Indiana,14454.0
2021,7,Iowa,6063.0
2021,7,Kansas,3102.0
2021,7,Kentucky,24757.0
2021,7,Louisiana,12443.0
2021,7,Maine,5888.0
2021,7,Manitoba,144.0
2021,7,Maryland,15724.0
2021,7,Massachusetts,30940.0
2021,7,Michigan,34844.0
2021,7,Minnesota,28713.0
2021,7,Mississippi,3332.0
2021,7,Missouri,22210.0
2021,7,Montana,11660.0
2021,7,Nebraska,6307.0
2021,7,Nevada,34186.0
2021,7,New Brunswick,5.0
2021,7,New Hampshire,2014.0
2021,7,New Jersey,21223.0
2021,7,New Mexico,5926.0
2021,7,New York,49588.0
2021,7,Newfoundland and Labrador,7.0
2021,7,North Carolina,59473.0
2021,7,North Dakota,4155.0
2021,7,Nova Scotia,51.0
2021,7,Ohio,18387.0
2021,7,Oklahoma,7529.0
2021,7,Ontario,2802.0
2021,7,Oregon,19604.0
2021,7,Pennsylvania,37785.0
2021,7,Puerto Rico,14114.0
2021,7,Quebec,1425.0
2021,7,Rhode Island,5038.0
2021,7,South Carolina,16905.0
2021,7,South Dakota,4417.0
2021,7,Tennessee,36428.0
2021,7,Texas,141509.0
2021,7,U.S. Pacific Trust Territories and Possessions,4846.0
2021,7,U.S. Virgin Islands,4809.0
2021,7,Utah,25599.0
2021,7,Vermont,1668.0
2021,7,Virginia,42188.0
2021,7,Washington,50023.0
2021,7,West Virginia,2224.0
2021,7,Wisconsin,11753.0
2021,7,Wyoming,3785.0
2021,8,Alabama,6716.0
2021,8,Alaska,76672.0
2021,8,Alberta,761.0
2021,8,Arizona,37287.0
2021,8,Arkansas,5300.0
2021,8,British Columbia,1584.0
2021,8,California,133758.0
2021,8,Colorado,62522.0
2021,8,Connecticut,4971.0
2021,8,Delaware,28.0
2021,8,Florida,104945.0
2021,8,Georgia,63278.0
2021,8,Hawaii,33396.0
2021,8,Idaho,7862.0
2021,8,Illinois,84690.0
2021,8,Indiana,14415.0
2021,8,Iowa,6043.0
2021,8,Kansas,3026.0
2021,8,Kentucky,24154.0
2021,8,Louisiana,11362.0
2021,8,Maine,5994.0
2021,8,Manitoba,137.0
2021,8,Maryland,15561.0
2021,8,Massachusetts,31573.0
2021,8,Michigan,34338.0
2021,8,Minnesota,28195.0
2021,8,Mississippi,3204.0
2021,8,Missouri,22073.0
2021,8,Montana,11353.0
2021,8,Nebraska,6226.0
2021,8,Nevada,33891.0
2021,8,New Brunswick,1.0
2021,8,New Hampshire,2214.0
2021,8,New Jersey,21643.0
2021,8,New Mexico,6029.0
2021,8,New York,50672.0
2021,8,Newfoundland and Labrador,12.0
2021,8,North Carolina,58646.0
2021,8,North Dakota,4034.0
2021,8,Northwest Territories,1.0
2021,8,Nova Scotia,43.0
2021,8,Nunavut Territory,1.0
2021,8,Ohio,18804.0
2021,8,Oklahoma,7509.0
2021,8,Ontario,4251.0
2021,8,Oregon,19576.0
2021,8,Pennsylvania,38149.0
2021,8,Puerto Rico,13057.0
2021,8,Quebec,1653.0
2021,8,Rhode Island,5147.0
2021,8,Saskatchewan,2.0
2021,8,South Carolina,16463.0
2021,8,South Dakota,4265.0
2021,8,Tennessee,35702.0
2021,8,Texas,138750.0
2021,8,U.S. Pacific Trust Territories and Possessions,4681.0
2021,8,U.S. Virgin Islands,4767.0
2021,8,Utah,25144.0
2021,8,Vermont,1894.0
2021,8,Virginia,47450.0
2021,8,Washington,55115.0
2021,8,West Virginia,2117.0
2021,8,Wisconsin,12679.0
2021,8,Wyoming,3550.0
2021,8,Yukon Territory,2.0
2021,9,Alabama,6425.0
2021,9,Alaska,64689.0
2021,9,Alberta,957.0
2021,9,Arizona,36100.0
2021,9,Arkansas,5373.0
2021,9,British Columbia,1912.0
2021,9,California,131479.0
2021,9,Colorado,58694.0
2021,9,Connecticut,4899.0
2021,9,Delaware,29.0
2021,9,Florida,91976.0
2021,9,Georgia,60358.0
2021,9,Hawaii,30733.0
2021,9,Idaho,7033.0
2021,9,Illinois,77467.0
2021,9,Indiana,13612.0
2021,9,Iowa,5753.0
2021,9,Kansas,2922.0
2021,9,Kentucky,23601.0
2021,9,Louisiana,8194.0
2021,9,Maine,5048.0
2021,9,Manitoba,180.0
2021,9,Maryland,15133.0
2021,9,Massachusetts,30072.0
2021,9,Michigan,32426.0
2021,9,Minnesota,26460.0
2021,9,Mississippi,3337.0
2021,9,Missouri,21221.0
2021,9,Montana,9138.0
2021,9,Nebraska,5943.0
2021,9,Nevada,34369.0
2021,9,New Hampshire,1897.0
2021,9,New Jersey,20938.0
2021,9,New Mexico,5762.0
2021,9,New York,48425.0
2021,9,Newfoundland and Labrador,8.0
2021,9,North Carolina,54178.0
2021,9,North Dakota,3912.0
2021,9,Nova Scotia,44.0
2021,9,Nunavut Territory,1.0
2021,9,Ohio,17428.0
2021,9,Oklahoma,7142.0
2021,9,Ontario,5603.0
2021,9,Oregon,17639.0
2021,9,Pennsylvania,34720.0
2021,9,Puerto Rico,11134.0
2021,9,Quebec,1917.0
2021,9,Rhode Island,4617.0
2021,9,Saskatchewan,2.0
2021,9,South Carolina,13555.0
2021,9,South Dakota,3798.0
2021,9,Tennessee,34667.0
2021,9,Texas,134388.0
2021,9,U.S. Pacific Trust Territories and Possessions,4490.0
2021,9,U.S. Virgin Islands,3889.0
2021,9,Utah,23812.0
2021,9,Vermont,1798.0
2021,9,Virginia,42344.0
2021,9,Washington,44052.0
2021,9,West Virginia,1859.0
2021,9,Wisconsin,11067.0
2021,9,Wyoming,2871.0
2021,10,Alabama,6952.0
2021,10,Alaska,62350.0
2021,10,Alberta,1936.0
2021,10,Arizona,38004.0
2021,10,Arkansas,5728.0
2021,10,British Columbia,2467.0
2021,10,California,136239.0
2021,10,Colorado,55750.0
2021,10,Connecticut,5040.0
2021,10,Delaware,32.0
2021,10,Florida,102874.0
2021,10,Georgia,63510.0
2021,10,Hawaii,31017.0
2021,10,Idaho,6687.0
2021,10,Illinois,78965.0
2021,10,Indiana,14635.0
2021,10,Iowa,5819.0
2021,10,Kansas,2948.0
2021,10,Kentucky,24970.0
2021,10,Louisiana,12404.0
2021,10,Maine,4734.0
2021,10,Manitoba,204.0
2021,10,Maryland,15657.0
2021,10,Massachusetts,28684.0
2021,10,Michigan,32451.0
2021,10,Minnesota,26623.0
2021,10,Mississippi,3425.0
2021,10,Missouri,21439.0
2021,10,Montana,7280.0
2021,10,Nebraska,5975.0
2021,10,Nevada,35207.0
2021,10,New Brunswick,1.0
2021,10,New Hampshire,2179.0
2021,10,New Jersey,25634.0
2021,10,New Mexico,6256.0
2021,10,New York,53971.0
2021,10,Newfoundland and Labrador,5.0
2021,10,North Carolina,58372.0
2021,10,North Dakota,3905.0
2021,10,Nova Scotia,45.0
2021,10,Nunavut Territory,1.0
2021,10,Ohio,18465.0
2021,10,Oklahoma,7372.0
2021,10,Ontario,7391.0
2021,10,Oregon,18102.0
2021,10,Pennsylvania,37144.0
2021,10,Puerto Rico,11496.0
2021,10,Quebec,2300.0
2021,10,Rhode Island,4220.0
2021,10,South Carolina,13814.0
2021,10,South Dakota,3637.0
2021,10,Tennessee,36628.0
2021,10,Texas,139587.0
2021,10,U.S. Pacific Trust Territories and Possessions,6184.0
2021,10,U.S. Virgin Islands,4068.0
2021,10,Utah,23392.0
2021,10,Vermont,1800.0
2021,10,Virginia,46275.0
2021,10,Washington,42053.0
2021,10,West Virginia,1922.0
2021,10,Wisconsin,11459.0
2021,10,Wyoming,1954.0
2021,10,Yukon Territory,2.0
2021,11,Alabama,6562.0
2021,11,Alaska,58598.0
2021,11,Alberta,1640.0
2021,11,Arizona,37926.0
2021,11,Arkansas,5363.0
2021,11,British Columbia,2648.0
2021,11,California,131495.0
2021,11,Colorado,52835.0
2021,11,Connecticut,4806.0
2021,11,Delaware,20.0
2021,11,Florida,111673.0
2021,11,Georgia,60513.0
2021,11,Hawaii,30805.0
2021,11,Idaho,6170.0
2021,11,Illinois,70722.0
2021,11,Indiana,14274.0
2021,11,Iowa,5463.0
2021,11,Kansas,2985.0
2021,11,Kentucky,24405.0
2021,11,Louisiana,12535.0
2021,11,Maine,3510.0
2021,11,Manitoba,218.0
2021,11,Maryland,15320.0
2021,11,Massachusetts,28044.0
2021,11,Michigan,31418.0
2021,11,Minnesota,25323.0
2021,11,Mississippi,3173.0
2021,11,Missouri,21525.0
2021,11,Montana,6284.0
2021,11,Nebraska,5872.0
2021,11,Nevada,32379.0
2021,11,New Brunswick,1.0
2021,11,New Hampshire,1938.0
2021,11,New Jersey,30098.0
2021,11,New Mexico,5769.0
2021,11,New York,66430.0
2021,11,Newfoundland and Labrador,11.0
2021,11,North Carolina,55308.0
2021,11,North Dakota,3751.0
2021,11,Nova Scotia,13.0
2021,11,Nunavut Territory,3.0
2021,11,Ohio,18760.0
2021,11,Oklahoma,7073.0
2021,11,Ontario,7816.0
2021,11,Oregon,17140.0
2021,11,Pennsylvania,34817.0
2021,11,Puerto Rico,11658.0
2021,11,Quebec,2542.0
2021,11,Rhode Island,3961.0
2021,11,Saskatchewan,3.0
2021,11,South Carolina,11970.0
2021,11,South Dakota,3082.0
2021,11,Tennessee,35015.0
2021,11,Texas,134081.0
2021,11,U.S. Pacific Trust Territories and Possessions,5322.0
2021,11,U.S. Virgin Islands,4247.0
2021,11,Utah,21040.0
2021,11,Vermont,1757.0
2021,11,Virginia,50245.0
2021,11,Washington,36597.0
2021,11,West Virginia,1762.0
2021,11,Wisconsin,10915.0
2021,11,Wyoming,1827.0
2021,12,Alabama,6335.0
2021,12,Alaska,47291.0
2021,12,Alberta,1956.0
2021,12,Arizona,37344.0
2021,12,Arkansas,5400.0
2021,12,British Columbia,3028.0
2021,12,California,133148.0
2021,12,Colorado,54266.0
2021,12,Connecticut,5087.0
2021,12,Delaware,23.0
2021,12,Florida,120798.0
2021,12,Georgia,59262.0
2021,12,Hawaii,33284.0
2021,12,Idaho,6096.0
2021,12,Illinois,70633.0
2021,12,Indiana,15704.0
2021,12,Iowa,5476.0
2021,12,Kansas,3034.0
2021,12,Kentucky,27365.0
2021,12,Louisiana,12157.0
2021,12,Maine,3353.0
2021,12,Manitoba,266.0
2021,12,Maryland,15244.0
2021,12,Massachusetts,26859.0
2021,12,Michigan,31193.0
2021,12,Minnesota,24605.0
2021,12,Mississippi,3097.0
2021,12,Missouri,21028.0
2021,12,Montana,6967.0
2021,12,Nebraska,5805.0
2021,12,Nevada,31871.0
2021,12,New Brunswick,2.0
2021,12,New Hampshire,2102.0
2021,12,New Jersey,29951.0
2021,12,New Mexico,6024.0
2021,12,New York,65985.0
2021,12,Newfoundland and Labrador,9.0
2021,12,North Carolina,55529.0
2021,12,North Dakota,3670.0
2021,12,Nova Scotia,36.0
2021,12,Nunavut Territory,1.0
2021,12,Ohio,18712.0
2021,12,Oklahoma,6937.0
2021,12,Ontario,8642.0
2021,12,Oregon,16906.0
2021,12,Pennsylvania,35884.0
2021,12,Puerto Rico,13129.0
2021,12,Quebec,3013.0
2021,12,Rhode Island,3769.0
2021,12,Saskatchewan,4.0
2021,12,South Carolina,11582.0
2021,12,South Dakota,3185.0
2021,12,Tennessee,36706.0
2021,12,Texas,134718.0
2021,12,U.S. Pacific Trust Territories and Possessions,3067.0
2021,12,U.S. Virgin Islands,4698.0
2021,12,Utah,20862.0
2021,12,Vermont,1748.0
2021,12,Virginia,50119.0
2021,12,Washington,35448.0
2021,12,West Virginia,1856.0
2021,12,Wisconsin,10995.0
2021,12,Wyoming,2287.0
2021,12,Yukon Territory,1.0
2022,1,Alabama,5645.0
2022,1,Alaska,52933.0
2022,1,Alberta,1681.0
2022,1,Arizona,34826.0
2022,1,Arkansas,5242.0
2022,1,British Columbia,2773.0
2022,1,California,124819.0
2022,1,Colorado,50653.0
2022,1,Connecticut,4316.0
2022,1,Delaware,22.0
2022,1,Florida,112009.0
2022,1,Georgia,55517.0
2022,1,Hawaii,30394.0
2022,1,Idaho,6034.0
2022,1,Illinois,61310.0
2022,1,Indiana,12851.0
2022,1,Iowa,4904.0
2022,1,Kansas,2789.0
2022,1,Kentucky,22461.0
2022,1,Louisiana,11799.0
2022,1,Maine,2899.0
2022,1,Manitoba,280.0
2022,1,Maryland,13353.0
2022,1,Massachusetts,23106.0
2022,1,Michigan,28695.0
2022,1,Minnesota,23140.0
2022,1,Mississippi,2911.0
2022,1,Missouri,19509.0
2022,1,Montana,6698.0
2022,1,Nebraska,5234.0
2022,1,Nevada,31245.0
2022,1,New Brunswick,7.0
2022,1,New Hampshire,1724.0
2022,1,New Jersey,25292.0
2022,1,New Mexico,5403.0
2022,1,New York,63405.0
2022,1,Newfoundland and Labrador,8.0
2022,1,North Carolina,49260.0
2022,1,North Dakota,3349.0
2022,1,Northwest Territories,2.0
2022,1,Nova Scotia,25.0
2022,1,Nunavut Territory,1.0
2022,1,Ohio,16839.0
2022,1,Oklahoma,6280.0
2022,1,Ontario,6840.0
2022,1,Oregon,15963.0
2022,1,Pennsylvania,29594.0
2022,1,Puerto Rico,12421.0
2022,1,Quebec,2659.0
2022,1,Rhode Island,3343.0
2022,1,Saskatchewan,1.0
2022,1,South Carolina,9806.0
2022,1,South Dakota,2629.0
2022,1,Tennessee,30531.0
2022,1,Texas,123967.0
2022,1,U.S. Pacific Trust Territories and Possessions,3601.0
2022,1,U.S. Virgin Islands,4074.0
2022,1,Utah,20095.0
2022,1,Vermont,1496.0
2022,1,Virginia,44410.0
2022,1,Washington,34469.0
2022,1,West Virginia,1461.0
2022,1,Wisconsin,10196.0
2022,1,Wyoming,2205.0
2022,2,Alabama,5365.0
2022,2,Alaska,46131.0
2022,2,Alberta,1666.0
2022,2,Arizona,33079.0
2022,2,Arkansas,4352.0
2022,2,British Columbia,2452.0
2022,2,California,118302.0
2022,2,Colorado,48860.0
2022,2,Connecticut,4457.0
2022,2,Delaware,27.0
2022,2,Florida,106027.0
2022,2,Georgia,51389.0
2022,2,Hawaii,27977.0
2022,2,Idaho,5484.0
2022,2,Illinois,57304.0
2022,2,Indiana,11634.0
2022,2,Iowa,4603.0
2022,2,Kansas,2261.0
2022,2,Kentucky,20374.0
2022,2,Louisiana,11360.0
2022,2,Maine,2729.0
2022,2,Manitoba,272.0
2022,2,Maryland,13236.0
2022,2,Massachusetts,22419.0
2022,2,Michigan,25899.0
2022,2,Minnesota,21556.0
2022,2,Mississippi,2606.0
2022,2,Missouri,17341.0
2022,2,Montana,6237.0
2022,2,Nebraska,4972.0
2022,2,Nevada,29602.0
2022,2,New Brunswick,3.0
2022,2,New Hampshire,1702.0
2022,2,New Jersey,24901.0
2022,2,New Mexico,4879.0
2022,2,New York,61985.0
2022,2,Newfoundland and Labrador,7.0
2022,2,North Carolina,48204.0
2022,2,North Dakota,3212.0
2022,2,Nova Scotia,18.0
2022,2,Nunavut Territory,2.0
2022,2,Ohio,15499.0
2022,2,Oklahoma,5315.0
2022,2,Ontario,6282.0
2022,2,Oregon,14139.0
2022,2,Pennsylvania,28618.0
2022,2,Puerto Rico,11297.0
2022,2,Quebec,2447.0
2022,2,Rhode Island,3358.0
2022,2,Saskatchewan,5.0
2022,2,South Carolina,9823.0
2022,2,South Dakota,2453.0
2022,2,Tennessee,29880.0
2022,2,Texas,107811.0
2022,2,U.S. Pacific Trust Territories and Possessions,3542.0
2022,2,U.S. Virgin Islands,3909.0
2022,2,Utah,18154.0
2022,2,Vermont,1384.0
2022,2,Virginia,43829.0
2022,2,Washington,32919.0
2022,2,West Virginia,1512.0
2022,2,Wisconsin,9459.0
2022,2,Wyoming,2187.0
2022,3,Alabama,6150.0
2022,3,Alaska,62062.0
2022,3,Alberta,2074.0
2022,3,Arizona,39712.0
2022,3,Arkansas,5120.0
2022,3,British Columbia,3446.0
2022,3,California,135712.0
2022,3,Colorado,55272.0
2022,3,Connecticut,5255.0
2022,3,Delaware,21.0
2022,3,Florida,126320.0
2022,3,Georgia,59990.0
2022,3,Hawaii,33547.0
2022,3,Idaho,6071.0
2022,3,Illinois,68818.0
2022,3,Indiana,14364.0
2022,3,Iowa,5504.0
2022,3,Kansas,2859.0
2022,3,Kentucky,24101.0
2022,3,Louisiana,12943.0
2022,3,Maine,3290.0
2022,3,Manitoba,334.0
2022,3,Maryland,15485.0
2022,3,Massachusetts,27744.0
2022,3,Michigan,31094.0
2022,3,Minnesota,25828.0
2022,3,Mississippi,3082.0
2022,3,Missouri,21448.0
2022,3,Montana,7050.0
2022,3,Nebraska,5680.0
2022,3,Nevada,34151.0
2022,3,New Brunswick,1.0
2022,3,New Hampshire,1954.0
2022,3,New Jersey,29287.0
2022,3,New Mexico,5938.0
2022,3,New York,71096.0
2022,3,Newfoundland and Labrador,26.0
2022,3,North Carolina,53795.0
2022,3,North Dakota,3881.0
2022,3,Nova Scotia,43.0
2022,3,Nunavut Territory,1.0
2022,3,Ohio,18802.0
2022,3,Oklahoma,6830.0
2022,3,Ontario,8887.0
2022,3,Oregon,17610.0
2022,3,Pennsylvania,33433.0
2022,3,Puerto Rico,13003.0
2022,3,Quebec,3244.0
2022,3,Rhode Island,4131.0
2022,3,Saskatchewan,14.0
2022,3,South Carolina,12063.0
2022,3,South Dakota,2795.0
2022,3,Tennessee,35516.0
2022,3,Texas,132030.0
2022,3,U.S. Pacific Trust Territories and Possessions,4774.0
2022,3,U.S. Virgin Islands,4442.0
2022,3,Utah,20957.0
2022,3,Vermont,1771.0
2022,3,Virginia,50037.0
2022,3,Washington,39541.0
2022,3,West Virginia,2078.0
2022,3,Wisconsin,10889.0
2022,3,Wyoming,2613.0
2022,3,Yukon Territory,1.0
2022,4,Alabama,6229.0
2022,4,Alaska,63732.0
2022,4,Alberta,2413.0
2022,4,Arizona,37565.0
2022,4,Arkansas,5217.0
2022,4,British Columbia,3862.0
2022,4,California,137734.0
2022,4,Colorado,50681.0
2022,4,Connecticut,5185.0
2022,4,Delaware,29.0
2022,4,Florida,115074.0
2022,4,Georgia,59110.0
2022,4,Hawaii,32581.0
2022,4,Idaho,5708.0
2022,4,Illinois,68347.0
2022,4,Indiana,13278.0
2022,4,Iowa,5150.0
2022,4,Kansas,2908.0
2022,4,Kentucky,22882.0
2022,4,Louisiana,12601.0
2022,4,Maine,3580.0
2022,4,Manitoba,286.0
2022,4,Maryland,15296.0
2022,4,Massachusetts,29255.0
2022,4,Michigan,30047.0
2022,4,Minnesota,24750.0
2022,4,Mississippi,2914.0
2022,4,Missouri,20943.0
2022,4,Montana,5769.0
2022,4,Nebraska,5515.0
2022,4,Nevada,33677.0
2022,4,New Hampshire,1901.0
2022,4,New Jersey,28961.0
2022,4,New Mexico,5801.0
2022,4,New York,69322.0
2022,4,Newfoundland and Labrador,23.0
2022,4,North Carolina,50852.0
2022,4,North Dakota,3280.0
2022,4,Nova Scotia,41.0
2022,4,Nunavut Territory,2.0
2022,4,Ohio,17751.0
2022,4,Oklahoma,6618.0
2022,4,Ontario,10396.0
2022,4,Oregon,17743.0
2022,4,Pennsylvania,33888.0
2022,4,Puerto Rico,13078.0
2022,4,Quebec,3532.0
2022,4,Rhode Island,4236.0
2022,4,Saskatchewan,12.0
2022,4,South Carolina,12536.0
2022,4,South Dakota,2738.0
2022,4,Tennessee,34896.0
2022,4,Texas,130254.0
2022,4,U.S. Pacific Trust Territories and Possessions,4608.0
2022,4,U.S. Virgin Islands,4175.0
2022,4,Utah,20175.0
2022,4,Vermont,1733.0
2022,4,Virginia,49295.0
2022,4,Washington,40772.0
2022,4,West Virginia,1796.0
2022,4,Wisconsin,10067.0
2022,4,Wyoming,1482.0
2022,4,Yukon Territory,32.0
2022,5,Alabama,6543.0
2022,5,Alaska,69514.0
2022,5,Alberta,2576.0
2022,5,Arizona,35800.0
2022,5,Arkansas,5666.0
2022,5,British Columbia,4573.0
2022,5,California,143260.0
2022,5,Colorado,53443.0
2022,5,Connecticut,5274.0
2022,5,Delaware,20.0
2022,5,Florida,112481.0
2022,5,Georgia,62236.0
2022,5,Hawaii,33039.0
2022,5,Idaho,6145.0
2022,5,Illinois,71931.0
2022,5,Indiana,13734.0
2022,5,Iowa,5220.0
2022,5,Kansas,3060.0
2022,5,Kentucky,23738.0
2022,5,Louisiana,13189.0
2022,5,Maine,3802.0
2022,5,Manitoba,264.0
2022,5,Maryland,16109.0
2022,5,Massachusetts,32240.0
2022,5,Michigan,30548.0
2022,5,Minnesota,25110.0
2022,5,Mississippi,3140.0
2022,5,Missouri,22435.0
2022,5,Montana,6194.0
2022,5,Nebraska,5845.0
2022,5,Nevada,36059.0
2022,5,New Hampshire,1866.0
2022,5,New Jersey,31119.0
2022,5,New Mexico,5920.0
2022,5,New York,71892.0
2022,5,Newfoundland and Labrador,19.0
2022,5,North Carolina,54121.0
2022,5,North Dakota,3568.0
2022,5,Nova Scotia,28.0
2022,5,Nunavut Territory,1.0
2022,5,Ohio,18372.0
2022,5,Oklahoma,7094.0
2022,5,Ontario,12006.0
2022,5,Oregon,18488.0
2022,5,Pennsylvania,35052.0
2022,5,Prince Edward Island,1.0
2022,5,Puerto Rico,12775.0
2022,5,Quebec,4144.0
2022,5,Rhode Island,4289.0
2022,5,Saskatchewan,3.0
2022,5,South Carolina,13777.0
2022,5,South Dakota,2813.0
2022,5,Tennessee,36109.0
2022,5,Texas,136771.0
2022,5,U.S. Pacific Trust Territories and Possessions,5235.0
2022,5,U.S. Virgin Islands,3995.0
2022,5,Utah,20588.0
2022,5,Vermont,1899.0
2022,5,Virginia,51568.0
2022,5,Washington,45370.0
2022,5,West Virginia,1911.0
2022,5,Wisconsin,10076.0
2022,5,Wyoming,1314.0
2022,5,Yukon Territory,30.0
2022,6,Alabama,6255.0
2022,6,Alaska,78672.0
2022,6,Alberta,2642.0
2022,6,Arizona,34929.0
2022,6,Arkansas,5541.0
2022,6,British Columbia,5195.0
2022,6,California,146254.0
2022,6,Colorado,56771.0
2022,6,Connecticut,5206.0
2022,6,Delaware,10.0
2022,6,Florida,100325.0
2022,6,Georgia,59924.0
2022,6,Hawaii,33421.0
2022,6,Idaho,7003.0
2022,6,Illinois,73478.0
2022,6,Indiana,13640.0
2022,6,Iowa,5246.0
2022,6,Kansas,3126.0
2022,6,Kentucky,24143.0
2022,6,Louisiana,12597.0
2022,6,Maine,4402.0
2022,6,Manitoba,277.0
2022,6,Maryland,15636.0
2022,6,Massachusetts,33087.0
2022,6,Michigan,30794.0
2022,6,Minnesota,25724.0
2022,6,Mississippi,3120.0
2022,6,Missouri,22526.0
2022,6,Montana,7575.0
2022,6,Nebraska,5779.0
2022,6,Nevada,36776.0
2022,6,New Brunswick,9.0
2022,6,New Hampshire,2057.0
2022,6,New Jersey,28446.0
2022,6,New Mexico,5854.0
2022,6,New York,69172.0
2022,6,Newfoundland and Labrador,14.0
2022,6,North Carolina,54845.0
2022,6,North Dakota,3723.0
2022,6,Northwest Territories,1.0
2022,6,Nova Scotia,119.0
2022,6,Ohio,17816.0
2022,6,Oklahoma,7355.0
2022,6,Ontario,13193.0
2022,6,Oregon,18836.0
2022,6,Pennsylvania,33914.0
2022,6,Puerto Rico,11286.0
2022,6,Quebec,4929.0
2022,6,Rhode Island,5063.0
2022,6,Saskatchewan,2.0
2022,6,South Carolina,13937.0
2022,6,South Dakota,3358.0
2022,6,Tennessee,35881.0
2022,6,Texas,135486.0
2022,6,U.S. Pacific Trust Territories and Possessions,5104.0
2022,6,U.S. Virgin Islands,3412.0
2022,6,Utah,21052.0
2022,6,Vermont,1924.0
2022,6,Virginia,49601.0
2022,6,Washington,49938.0
2022,6,West Virginia,2027.0
2022,6,Wisconsin,9573.0
2022,6,Wyoming,1493.0
2022,6,Yukon Territory,8.0
2022,7,Alabama,6288.0
2022,7,Alaska,78221.0
2022,7,Alberta,2631.0
2022,7,Arizona,36244.0
2022,7,Arkansas,5541.0
2022,7,British Columbia,5613.0
2022,7,California,150694.0
2022,7,Colorado,58759.0
2022,7,Connecticut,5600.0
2022,7,Delaware,14.0
2022,7,Florida,104617.0
2022,7,Georgia,62290.0
2022,7,Hawaii,35135.0
2022,7,Idaho,7315.0
2022,7,Illinois,75717.0
2022,7,Indiana,13760.0
2022,7,Iowa,5198.0
2022,7,Kansas,3197.0
2022,7,Kentucky,24427.0
2022,7,Louisiana,12803.0
2022,7,Maine,5020.0
2022,7,Manitoba,227.0
2022,7,Maryland,17260.0
2022,7,Massachusetts,36796.0
2022,7,Michigan,31206.0
2022,7,Minnesota,26652.0
2022,7,Mississippi,2980.0
2022,7,Missouri,22766.0
2022,7,Montana,8461.0
2022,7,Nebraska,5915.0
2022,7,Nevada,38616.0
2022,7,New Brunswick,9.0
2022,7,New Hampshire,2165.0
2022,7,New Jersey,28305.0
2022,7,New Mexico,6084.0
2022,7,New York,73322.0
2022,7,Newfoundland and Labrador,16.0
2022,7,North Carolina,55955.0
2022,7,North Dakota,3694.0
2022,7,Nova Scotia,184.0
2022,7,Ohio,17682.0
2022,7,Oklahoma,7609.0
2022,7,Ontario,12694.0
2022,7,Oregon,18872.0
2022,7,Pennsylvania,35095.0
2022,7,Prince Edward Island,2.0
2022,7,Puerto Rico,11971.0
2022,7,Quebec,5107.0
2022,7,Rhode Island,5951.0
2022,7,Saskatchewan,4.0
2022,7,South Carolina,14455.0
2022,7,South Dakota,3429.0
2022,7,Tennessee,36410.0
2022,7,Texas,138628.0
2022,7,U.S. Pacific Trust Territories and Possessions,4863.0
2022,7,U.S. Virgin Islands,3608.0
2022,7,Utah,21928.0
2022,7,Vermont,1956.0
2022,7,Virginia,50935.0
2022,7,Washington,56563.0
2022,7,West Virginia,1930.0
2022,7,Wisconsin,9816.0
2022,7,Wyoming,2851.0
2022,7,Yukon Territory,20.0
2022,8,Alabama,6205.0
2022,8,Alaska,82358.0
2022,8,Alberta,2609.0
2022,8,Arizona,35696.0
2022,8,Arkansas,5503.0
2022,8,British Columbia,5687.0
2022,8,California,150186.0
2022,8,Colorado,58968.0
2022,8,Connecticut,5823.0
2022,8,Delaware,6.0
2022,8,Florida,100066.0
2022,8,Georgia,61934.0
2022,8,Hawaii,34571.0
2022,8,Idaho,7306.0
2022,8,Illinois,74653.0
2022,8,Indiana,13322.0
2022,8,Iowa,5011.0
2022,8,Kansas,3068.0
2022,8,Kentucky,24515.0
2022,8,Louisiana,12836.0
2022,8,Maine,4992.0
2022,8,Manitoba,223.0
2022,8,Maryland,17335.0
2022,8,Massachusetts,37018.0
2022,8,Michigan,31162.0
2022,8,Minnesota,26701.0
2022,8,Mississippi,2925.0
2022,8,Missouri,22915.0
2022,8,Montana,8496.0
2022,8,Nebraska,5817.0
2022,8,Nevada,38947.0
2022,8,New Brunswick,2.0
2022,8,New Hampshire,2144.0
2022,8,New Jersey,28072.0
2022,8,New Mexico,6192.0
